u0023_20e3	keycap: #
u1f44b_1f3fe	waving hand: medium-dark skin tone
u1f44b_1f3ff	waving hand: dark skin tone
u1f44c	OK hand
u1f44c_1f3fb	OK hand: light skin tone
u1f44c_1f3fc	OK hand: medium-light skin tone
u1f44c_1f3fd	OK hand: medium skin tone
u1f44c_1f3fe	OK hand: medium-dark skin tone
u1f44c_1f3ff	OK hand: dark skin tone
u1f44d	thumbs up
u1f44d_1f3fb	thumbs up: light skin tone
u1f44d_1f3fc	thumbs up: medium-light skin tone
u1f44d_1f3fd	thumbs up: medium skin tone
u1f44d_1f3fe	thumbs up: medium-dark skin tone
u1f44d_1f3ff	thumbs up: dark skin tone
u1f44e	thumbs down
u1f44e_1f3fb	thumbs down: light skin tone
u1f44e_1f3fc	thumbs down: medium-light skin tone
u1f44e_1f3fd	thumbs down: medium skin tone
u1f44e_1f3fe	thumbs down: medium-dark skin tone
u1f44e_1f3ff	thumbs down: dark skin tone
u1f44f	clapping hands
u1f44f_1f3fb	clapping hands: light skin tone
u1f44f_1f3fc	clapping hands: medium-light skin tone
u1f44f_1f3fd	clapping hands: medium skin tone
u1f44f_1f3fe	clapping hands: medium-dark skin tone
u1f44f_1f3ff	clapping hands: dark skin tone
u1f450	open hands
u1f450_1f3fb	open hands: light skin tone
u1f450_1f3fc	open hands: medium-light skin tone
u1f450_1f3fd	open hands: medium skin tone
u1f450_1f3fe	open hands: medium-dark skin tone
u1f450_1f3ff	open hands: dark skin tone
u1f451	crown
u1f452	woman’s hat
u1f453	glasses
u1f454	necktie
u1f455	t-shirt
u1f456	jeans
u1f457	dress
u1f458	kimono
u1f459	bikini
u1f45a	woman’s clothes
u1f45b	purse
u1f45c	handbag
u1f45d	clutch bag
u1f45e	man’s shoe
u1f45f	running shoe
u1f460	high-heeled shoe
u1f461	woman’s sandal
u1f462	woman’s boot
u1f463	footprints
u1f464	bust in silhouette
u1f465	busts in silhouette
u1f466	boy
u1f466_1f3fb	boy: light skin tone
u1f466_1f3fc	boy: medium-light skin tone
u1f466_1f3fd	boy: medium skin tone
u1f466_1f3fe	boy: medium-dark skin tone
u1f466_1f3ff	boy: dark skin tone
u1f467	girl
u1f467_1f3fb	girl: light skin tone
u1f467_1f3fc	girl: medium-light skin tone
u1f467_1f3fd	girl: medium skin tone
u1f467_1f3fe	girl: medium-dark skin tone
u1f467_1f3ff	girl: dark skin tone
u1f468	man
u1f468_1f3fb	man: light skin tone
u1f468_1f3fb_200d_1f33e	man farmer: light skin tone
u1f468_1f3fb_200d_1f373	man cook: light skin tone
u1f468_1f3fb_200d_1f393	man student: light skin tone
u1f468_1f3fb_200d_1f3a4	man singer: light skin tone
u1f468_1f3fb_200d_1f3a8	man artist: light skin tone
u1f468_1f3fb_200d_1f3eb	man teacher: light skin tone
u1f468_1f3fb_200d_1f3ed	man factory worker: light skin tone
u1f468_1f3fb_200d_1f4bb	man technologist: light skin tone
u1f468_1f3fb_200d_1f4bc	man office worker: light skin tone
u1f468_1f3fb_200d_1f527	man mechanic: light skin tone
u1f468_1f3fb_200d_1f52c	man scientist: light skin tone
u1f468_1f3fb_200d_1f680	man astronaut: light skin tone
u1f468_1f3fb_200d_1f692	man firefighter: light skin tone
u1f468_1f3fb_200d_1f91d_200d_1f468_1f3fc	men holding hands: light skin tone, medium-light skin tone
u1f468_1f3fb_200d_1f91d_200d_1f468_1f3fd	men holding hands: light skin tone, medium skin tone
u1f468_1f3fb_200d_1f91d_200d_1f468_1f3fe	men holding hands: light skin tone, medium-dark skin tone
u1f468_1f3fb_200d_1f91d_200d_1f468_1f3ff	men holding hands: light skin tone, dark skin tone
u1f468_1f3fb_200d_1f9af	man with probing cane: light skin tone
u1f468_1f3fb_200d_1f9b0	man: light skin tone, red hair
u1f468_1f3fb_200d_1f9b1	man: light skin tone, curly hair
u1f468_1f3fb_200d_1f9b2	man: light skin tone, bald
u1f468_1f3fb_200d_1f9b3	man: light skin tone, white hair
u1f468_1f3fb_200d_1f9bc	man in motorized wheelchair: light skin tone
u1f468_1f3fb_200d_1f9bd	man in manual wheelchair: light skin tone
u1f468_1f3fb_200d_2695	man health worker: light skin tone
u1f468_1f3fb_200d_2696	man judge: light skin tone
u1f468_1f3fb_200d_2708	man pilot: light skin tone
u1f468_1f3fc	man: medium-light skin tone
u1f468_1f3fc_200d_1f33e	man farmer: medium-light skin tone
u1f468_1f3fc_200d_1f373	man cook: medium-light skin tone
u1f468_1f3fc_200d_1f393	man student: medium-light skin tone
u1f468_1f3fc_200d_1f3a4	man singer: medium-light skin tone
u1f468_1f3fc_200d_1f3a8	man artist: medium-light skin tone
u1f468_1f3fc_200d_1f3eb	man teacher: medium-light skin tone
u1f468_1f3fc_200d_1f3ed	man factory worker: medium-light skin tone
u1f468_1f3fc_200d_1f4bb	man technologist: medium-light skin tone
u1f468_1f3fc_200d_1f4bc	man office worker: medium-light skin tone
u1f468_1f3fc_200d_1f527	man mechanic: medium-light skin tone
u1f468_1f3fc_200d_1f52c	man scientist: medium-light skin tone
u1f468_1f3fc_200d_1f680	man astronaut: medium-light skin tone
u1f468_1f3fc_200d_1f692	man firefighter: medium-light skin tone
u1f468_1f3fc_200d_1f91d_200d_1f468_1f3fb	men holding hands: medium-light skin tone, light skin tone
u1f468_1f3fc_200d_1f91d_200d_1f468_1f3fd	men holding hands: medium-light skin tone, medium skin tone
u1f468_1f3fc_200d_1f91d_200d_1f468_1f3fe	men holding hands: medium-light skin tone, medium-dark skin tone
u1f468_1f3fc_200d_1f91d_200d_1f468_1f3ff	men holding hands: medium-light skin tone, dark skin tone
u1f468_1f3fc_200d_1f9af	man with probing cane: medium-light skin tone
u1f468_1f3fc_200d_1f9b0	man: medium-light skin tone, red hair
u1f468_1f3fc_200d_1f9b1	man: medium-light skin tone, curly hair
u1f468_1f3fc_200d_1f9b2	man: medium-light skin tone, bald
u1f468_1f3fc_200d_1f9b3	man: medium-light skin tone, white hair
u1f468_1f3fc_200d_1f9bc	man in motorized wheelchair: medium-light skin tone
u1f468_1f3fc_200d_1f9bd	man in manual wheelchair: medium-light skin tone
u1f468_1f3fc_200d_2695	man health worker: medium-light skin tone
u1f468_1f3fc_200d_2696	man judge: medium-light skin tone
u1f468_1f3fc_200d_2708	man pilot: medium-light skin tone
u1f468_1f3fd	man: medium skin tone
u1f468_1f3fd_200d_1f33e	man farmer: medium skin tone
u1f468_1f3fd_200d_1f373	man cook: medium skin tone
u1f468_1f3fd_200d_1f393	man student: medium skin tone
u1f468_1f3fd_200d_1f3a4	man singer: medium skin tone
u1f468_1f3fd_200d_1f3a8	man artist: medium skin tone
u1f468_1f3fd_200d_1f3eb	man teacher: medium skin tone
u1f468_1f3fd_200d_1f3ed	man factory worker: medium skin tone
u1f468_1f3fd_200d_1f4bb	man technologist: medium skin tone
u1f468_1f3fd_200d_1f4bc	man office worker: medium skin tone
u1f468_1f3fd_200d_1f527	man mechanic: medium skin tone
u1f468_1f3fd_200d_1f52c	man scientist: medium skin tone
u1f468_1f3fd_200d_1f680	man astronaut: medium skin tone
u1f468_1f3fd_200d_1f692	man firefighter: medium skin tone
u1f468_1f3fd_200d_1f91d_200d_1f468_1f3fb	men holding hands: medium skin tone, light skin tone
u1f468_1f3fd_200d_1f91d_200d_1f468_1f3fc	men holding hands: medium skin tone, medium-light skin tone
u1f468_1f3fd_200d_1f91d_200d_1f468_1f3fe	men holding hands: medium skin tone, medium-dark skin tone
u1f468_1f3fd_200d_1f91d_200d_1f468_1f3ff	men holding hands: medium skin tone, dark skin tone
u1f468_1f3fd_200d_1f9af	man with probing cane: medium skin tone
u1f468_1f3fd_200d_1f9b0	man: medium skin tone, red hair
u1f468_1f3fd_200d_1f9b1	man: medium skin tone, curly hair
u1f468_1f3fd_200d_1f9b2	man: medium skin tone, bald
u1f468_1f3fd_200d_1f9b3	man: medium skin tone, white hair
u1f468_1f3fd_200d_1f9bc	man in motorized wheelchair: medium skin tone
u1f468_1f3fd_200d_1f9bd	man in manual wheelchair: medium skin tone
u1f468_1f3fd_200d_2695	man health worker: medium skin tone
u1f468_1f3fd_200d_2696	man judge: medium skin tone
u1f468_1f3fd_200d_2708	man pilot: medium skin tone
u1f468_1f3fe	man: medium-dark skin tone
u1f468_1f3fe_200d_1f33e	man farmer: medium-dark skin tone
u1f468_1f3fe_200d_1f373	man cook: medium-dark skin tone
u1f468_1f3fe_200d_1f393	man student: medium-dark skin tone
u1f468_1f3fe_200d_1f3a4	man singer: medium-dark skin tone
u1f468_1f3fe_200d_1f3a8	man artist: medium-dark skin tone
u1f468_1f3fe_200d_1f3eb	man teacher: medium-dark skin tone
u1f468_1f3fe_200d_1f3ed	man factory worker: medium-dark skin tone
u1f468_1f3fe_200d_1f4bb	man technologist: medium-dark skin tone
u1f468_1f3fe_200d_1f4bc	man office worker: medium-dark skin tone
u1f468_1f3fe_200d_1f527	man mechanic: medium-dark skin tone
u1f468_1f3fe_200d_1f52c	man scientist: medium-dark skin tone
u1f468_1f3fe_200d_1f680	man astronaut: medium-dark skin tone
u1f468_1f3fe_200d_1f692	man firefighter: medium-dark skin tone
u1f468_1f3fe_200d_1f91d_200d_1f468_1f3fb	men holding hands: medium-dark skin tone, light skin tone
u1f468_1f3fe_200d_1f91d_200d_1f468_1f3fc	men holding hands: medium-dark skin tone, medium-light skin tone
u1f468_1f3fe_200d_1f91d_200d_1f468_1f3fd	men holding hands: medium-dark skin tone, medium skin tone
u1f468_1f3fe_200d_1f91d_200d_1f468_1f3ff	men holding hands: medium-dark skin tone, dark skin tone
u1f468_1f3fe_200d_1f9af	man with probing cane: medium-dark skin tone
u1f468_1f3fe_200d_1f9b0	man: medium-dark skin tone, red hair
u1f468_1f3fe_200d_1f9b1	man: medium-dark skin tone, curly hair
u1f468_1f3fe_200d_1f9b2	man: medium-dark skin tone, bald
u1f468_1f3fe_200d_1f9b3	man: medium-dark skin tone, white hair
u1f468_1f3fe_200d_1f9bc	man in motorized wheelchair: medium-dark skin tone
u1f468_1f3fe_200d_1f9bd	man in manual wheelchair: medium-dark skin tone
u1f468_1f3fe_200d_2695	man health worker: medium-dark skin tone
u1f468_1f3fe_200d_2696	man judge: medium-dark skin tone
u1f468_1f3fe_200d_2708	man pilot: medium-dark skin tone
u1f468_1f3ff	man: dark skin tone
u1f468_1f3ff_200d_1f33e	man farmer: dark skin tone
u1f468_1f3ff_200d_1f373	man cook: dark skin tone
u1f468_1f3ff_200d_1f393	man student: dark skin tone
u1f468_1f3ff_200d_1f3a4	man singer: dark skin tone
u1f468_1f3ff_200d_1f3a8	man artist: dark skin tone
u1f468_1f3ff_200d_1f3eb	man teacher: dark skin tone
u1f468_1f3ff_200d_1f3ed	man factory worker: dark skin tone
u1f468_1f3ff_200d_1f4bb	man technologist: dark skin tone
u1f468_1f3ff_200d_1f4bc	man office worker: dark skin tone
u1f468_1f3ff_200d_1f527	man mechanic: dark skin tone
u1f468_1f3ff_200d_1f52c	man scientist: dark skin tone
u1f468_1f3ff_200d_1f680	man astronaut: dark skin tone
u1f468_1f3ff_200d_1f692	man firefighter: dark skin tone
u1f468_1f3ff_200d_1f91d_200d_1f468_1f3fb	men holding hands: dark skin tone, light skin tone
u1f468_1f3ff_200d_1f91d_200d_1f468_1f3fc	men holding hands: dark skin tone, medium-light skin tone
u1f468_1f3ff_200d_1f91d_200d_1f468_1f3fd	men holding hands: dark skin tone, medium skin tone
u1f468_1f3ff_200d_1f91d_200d_1f468_1f3fe	men holding hands: dark skin tone, medium-dark skin tone
u1f468_1f3ff_200d_1f9af	man with probing cane: dark skin tone
u1f468_1f3ff_200d_1f9b0	man: dark skin tone, red hair
u1f468_1f3ff_200d_1f9b1	man: dark skin tone, curly hair
u1f468_1f3ff_200d_1f9b2	man: dark skin tone, bald
u1f468_1f3ff_200d_1f9b3	man: dark skin tone, white hair
u1f468_1f3ff_200d_1f9bc	man in motorized wheelchair: dark skin tone
u1f468_1f3ff_200d_1f9bd	man in manual wheelchair: dark skin tone
u1f468_1f3ff_200d_2695	man health worker: dark skin tone
u1f468_1f3ff_200d_2696	man judge: dark skin tone
u1f468_1f3ff_200d_2708	man pilot: dark skin tone
u1f468_200d_1f33e	man farmer
u1f468_200d_1f373	man cook
u1f468_200d_1f393	man student
u1f468_200d_1f3a4	man singer
u1f468_200d_1f3a8	man artist
u1f468_200d_1f3eb	man teacher
u1f468_200d_1f3ed	man factory worker
u1f468_200d_1f466	family: man, boy
u1f468_200d_1f466_200d_1f466	family: man, boy, boy
u1f468_200d_1f467	family: man, girl
u1f468_200d_1f467_200d_1f466	family: man, girl, boy
u1f468_200d_1f467_200d_1f467	family: man, girl, girl
u1f468_200d_1f468_200d_1f466	family: man, man, boy
u1f468_200d_1f468_200d_1f466_200d_1f466	family: man, man, boy, boy
u1f468_200d_1f468_200d_1f467	family: man, man, girl
u1f468_200d_1f468_200d_1f467_200d_1f466	family: man, man, girl, boy
u1f468_200d_1f468_200d_1f467_200d_1f467	family: man, man, girl, girl
u1f468_200d_1f469_200d_1f466	family: man, woman, boy
u1f468_200d_1f469_200d_1f466_200d_1f466	family: man, woman, boy, boy
u1f468_200d_1f469_200d_1f467	family: man, woman, girl
u1f468_200d_1f469_200d_1f467_200d_1f466	family: man, woman, girl, boy
u1f468_200d_1f469_200d_1f467_200d_1f467	family: man, woman, girl, girl
u1f468_200d_1f4bb	man technologist
u1f468_200d_1f4bc	man office worker
u1f468_200d_1f527	man mechanic
u1f468_200d_1f52c	man scientist
u1f468_200d_1f680	man astronaut
u1f468_200d_1f692	man firefighter
u1f468_200d_1f9af	man with probing cane
u1f468_200d_1f9b0	man: red hair
u1f468_200d_1f9b1	man: curly hair
u1f468_200d_1f9b2	man: bald
u1f468_200d_1f9b3	man: white hair
u1f468_200d_1f9bc	man in motorized wheelchair
u1f468_200d_1f9bd	man in manual wheelchair
u1f468_200d_2695	man health worker
u1f468_200d_2696	man judge
u1f468_200d_2708	man pilot
u1f468_200d_2764_200d_1f468	couple with heart: man, man
u1f468_200d_2764_200d_1f48b_200d_1f468	kiss: man, man
u1f469	woman
u1f469_1f3fb	woman: light skin tone
u1f469_1f3fb_200d_1f33e	woman farmer: light skin tone
u1f469_1f3fb_200d_1f373	woman cook: light skin tone
u1f469_1f3fb_200d_1f393	woman student: light skin tone
u1f469_1f3fb_200d_1f3a4	woman singer: light skin tone
u1f469_1f3fb_200d_1f3a8	woman artist: light skin tone
u1f469_1f3fb_200d_1f3eb	woman teacher: light skin tone
u1f469_1f3fb_200d_1f3ed	woman factory worker: light skin tone
u1f469_1f3fb_200d_1f4bb	woman technologist: light skin tone
u1f469_1f3fb_200d_1f4bc	woman office worker: light skin tone
u1f469_1f3fb_200d_1f527	woman mechanic: light skin tone
u1f469_1f3fb_200d_1f52c	woman scientist: light skin tone
u1f469_1f3fb_200d_1f680	woman astronaut: light skin tone
u1f469_1f3fb_200d_1f692	woman firefighter: light skin tone
u1f469_1f3fb_200d_1f91d_200d_1f468_1f3fc	woman and man holding hands: light skin tone, medium-light skin tone
u1f469_1f3fb_200d_1f91d_200d_1f468_1f3fd	woman and man holding hands: light skin tone, medium skin tone
u1f469_1f3fb_200d_1f91d_200d_1f468_1f3fe	woman and man holding hands: light skin tone, medium-dark skin tone
u1f469_1f3fb_200d_1f91d_200d_1f468_1f3ff	woman and man holding hands: light skin tone, dark skin tone
u1f469_1f3fb_200d_1f91d_200d_1f469_1f3fc	women holding hands: light skin tone, medium-light skin tone
u1f469_1f3fb_200d_1f91d_200d_1f469_1f3fd	women holding hands: light skin tone, medium skin tone
u1f469_1f3fb_200d_1f91d_200d_1f469_1f3fe	women holding hands: light skin tone, medium-dark skin tone
u1f469_1f3fb_200d_1f91d_200d_1f469_1f3ff	women holding hands: light skin tone, dark skin tone
u1f469_1f3fb_200d_1f9af	woman with probing cane: light skin tone
u1f469_1f3fb_200d_1f9b0	woman: light skin tone, red hair
u1f469_1f3fb_200d_1f9b1	woman: light skin tone, curly hair
u1f469_1f3fb_200d_1f9b2	woman: light skin tone, bald
u1f469_1f3fb_200d_1f9b3	woman: light skin tone, white hair
u1f469_1f3fb_200d_1f9bc	woman in motorized wheelchair: light skin tone
u1f469_1f3fb_200d_1f9bd	woman in manual wheelchair: light skin tone
u1f469_1f3fb_200d_2695	woman health worker: light skin tone
u1f469_1f3fb_200d_2696	woman judge: light skin tone
u1f469_1f3fb_200d_2708	woman pilot: light skin tone
u1f469_1f3fc	woman: medium-light skin tone
u1f469_1f3fc_200d_1f33e	woman farmer: medium-light skin tone
u1f469_1f3fc_200d_1f373	woman cook: medium-light skin tone
u1f469_1f3fc_200d_1f393	woman student: medium-light skin tone
u1f469_1f3fc_200d_1f3a4	woman singer: medium-light skin tone
u1f469_1f3fc_200d_1f3a8	woman artist: medium-light skin tone
u1f469_1f3fc_200d_1f3eb	woman teacher: medium-light skin tone
u1f469_1f3fc_200d_1f3ed	woman factory worker: medium-light skin tone
u1f469_1f3fc_200d_1f4bb	woman technologist: medium-light skin tone
u1f469_1f3fc_200d_1f4bc	woman office worker: medium-light skin tone
u1f469_1f3fc_200d_1f527	woman mechanic: medium-light skin tone
u1f469_1f3fc_200d_1f52c	woman scientist: medium-light skin tone
u1f469_1f3fc_200d_1f680	woman astronaut: medium-light skin tone
u1f469_1f3fc_200d_1f692	woman firefighter: medium-light skin tone
u1f469_1f3fc_200d_1f91d_200d_1f468_1f3fb	woman and man holding hands: medium-light skin tone, light skin tone
u1f469_1f3fc_200d_1f91d_200d_1f468_1f3fd	woman and man holding hands: medium-light skin tone, medium skin tone
u1f469_1f3fc_200d_1f91d_200d_1f468_1f3fe	woman and man holding hands: medium-light skin tone, medium-dark skin tone
u1f469_1f3fc_200d_1f91d_200d_1f468_1f3ff	woman and man holding hands: medium-light skin tone, dark skin tone
u1f469_1f3fc_200d_1f91d_200d_1f469_1f3fb	women holding hands: medium-light skin tone, light skin tone
u1f469_1f3fc_200d_1f91d_200d_1f469_1f3fd	women holding hands: medium-light skin tone, medium skin tone
u1f469_1f3fc_200d_1f91d_200d_1f469_1f3fe	women holding hands: medium-light skin tone, medium-dark skin tone
u1f469_1f3fc_200d_1f91d_200d_1f469_1f3ff	women holding hands: medium-light skin tone, dark skin tone
u1f469_1f3fc_200d_1f9af	woman with probing cane: medium-light skin tone
u1f469_1f3fc_200d_1f9b0	woman: medium-light skin tone, red hair
u1f469_1f3fc_200d_1f9b1	woman: medium-light skin tone, curly hair
u1f469_1f3fc_200d_1f9b2	woman: medium-light skin tone, bald
u1f469_1f3fc_200d_1f9b3	woman: medium-light skin tone, white hair
u1f469_1f3fc_200d_1f9bc	woman in motorized wheelchair: medium-light skin tone
u1f469_1f3fc_200d_1f9bd	woman in manual wheelchair: medium-light skin tone
u1f469_1f3fc_200d_2695	woman health worker: medium-light skin tone
u1f469_1f3fc_200d_2696	woman judge: medium-light skin tone
u1f469_1f3fc_200d_2708	woman pilot: medium-light skin tone
u1f469_1f3fd	woman: medium skin tone
u1f469_1f3fd_200d_1f33e	woman farmer: medium skin tone
u1f469_1f3fd_200d_1f373	woman cook: medium skin tone
u1f469_1f3fd_200d_1f393	woman student: medium skin tone
u1f469_1f3fd_200d_1f3a4	woman singer: medium skin tone
u1f469_1f3fd_200d_1f3a8	woman artist: medium skin tone
u1f469_1f3fd_200d_1f3eb	woman teacher: medium skin tone
u1f469_1f3fd_200d_1f3ed	woman factory worker: medium skin tone
u1f469_1f3fd_200d_1f4bb	woman technologist: medium skin tone
u1f469_1f3fd_200d_1f4bc	woman office worker: medium skin tone
u1f469_1f3fd_200d_1f527	woman mechanic: medium skin tone
u1f469_1f3fd_200d_1f52c	woman scientist: medium skin tone
u1f469_1f3fd_200d_1f680	woman astronaut: medium skin tone
u1f469_1f3fd_200d_1f692	woman firefighter: medium skin tone
u1f469_1f3fd_200d_1f91d_200d_1f468_1f3fb	woman and man holding hands: medium skin tone, light skin tone
u1f469_1f3fd_200d_1f91d_200d_1f468_1f3fc	woman and man holding hands: medium skin tone, medium-light skin tone
u1f469_1f3fd_200d_1f91d_200d_1f468_1f3fe	woman and man holding hands: medium skin tone, medium-dark skin tone
u1f469_1f3fd_200d_1f91d_200d_1f468_1f3ff	woman and man holding hands: medium skin tone, dark skin tone
u1f469_1f3fd_200d_1f91d_200d_1f469_1f3fb	women holding hands: medium skin tone, light skin tone
u1f469_1f3fd_200d_1f91d_200d_1f469_1f3fc	women holding hands: medium skin tone, medium-light skin tone
u1f469_1f3fd_200d_1f91d_200d_1f469_1f3fe	women holding hands: medium skin tone, medium-dark skin tone
u1f469_1f3fd_200d_1f91d_200d_1f469_1f3ff	women holding hands: medium skin tone, dark skin tone
u1f469_1f3fd_200d_1f9af	woman with probing cane: medium skin tone
u1f469_1f3fd_200d_1f9b0	woman: medium skin tone, red hair
u1f469_1f3fd_200d_1f9b1	woman: medium skin tone, curly hair
u1f469_1f3fd_200d_1f9b2	woman: medium skin tone, bald
u1f469_1f3fd_200d_1f9b3	woman: medium skin tone, white hair
u1f469_1f3fd_200d_1f9bc	woman in motorized wheelchair: medium skin tone
u1f469_1f3fd_200d_1f9bd	woman in manual wheelchair: medium skin tone
u1f469_1f3fd_200d_2695	woman health worker: medium skin tone
u1f469_1f3fd_200d_2696	woman judge: medium skin tone
u1f469_1f3fd_200d_2708	woman pilot: medium skin tone
u1f469_1f3fe	woman: medium-dark skin tone
u1f469_1f3fe_200d_1f33e	woman farmer: medium-dark skin tone
u1f469_1f3fe_200d_1f373	woman cook: medium-dark skin tone
u1f469_1f3fe_200d_1f393	woman student: medium-dark skin tone
u1f469_1f3fe_200d_1f3a4	woman singer: medium-dark skin tone
u1f469_1f3fe_200d_1f3a8	woman artist: medium-dark skin tone
u1f469_1f3fe_200d_1f3eb	woman teacher: medium-dark skin tone
u1f469_1f3fe_200d_1f3ed	woman factory worker: medium-dark skin tone
u1f469_1f3fe_200d_1f4bb	woman technologist: medium-dark skin tone
u1f469_1f3fe_200d_1f4bc	woman office worker: medium-dark skin tone
u1f469_1f3fe_200d_1f527	woman mechanic: medium-dark skin tone
u1f469_1f3fe_200d_1f52c	woman scientist: medium-dark skin tone
u1f469_1f3fe_200d_1f680	woman astronaut: medium-dark skin tone
u1f469_1f3fe_200d_1f692	woman firefighter: medium-dark skin tone
u1f469_1f3fe_200d_1f91d_200d_1f468_1f3fb	woman and man holding hands: medium-dark skin tone, light skin tone
u1f469_1f3fe_200d_1f91d_200d_1f468_1f3fc	woman and man holding hands: medium-dark skin tone, medium-light skin tone
u1f469_1f3fe_200d_1f91d_200d_1f468_1f3fd	woman and man holding hands: medium-dark skin tone, medium skin tone
u1f469_1f3fe_200d_1f91d_200d_1f468_1f3ff	woman and man holding hands: medium-dark skin tone, dark skin tone
u1f469_1f3fe_200d_1f91d_200d_1f469_1f3fb	women holding hands: medium-dark skin tone, light skin tone
u1f469_1f3fe_200d_1f91d_200d_1f469_1f3fc	women holding hands: medium-dark skin tone, medium-light skin tone
u1f469_1f3fe_200d_1f91d_200d_1f469_1f3fd	women holding hands: medium-dark skin tone, medium skin tone
u1f469_1f3fe_200d_1f91d_200d_1f469_1f3ff	women holding hands: medium-dark skin tone, dark skin tone
u1f469_1f3fe_200d_1f9af	woman with probing cane: medium-dark skin tone
u1f469_1f3fe_200d_1f9b0	woman: medium-dark skin tone, red hair
u1f469_1f3fe_200d_1f9b1	woman: medium-dark skin tone, curly hair
u1f469_1f3fe_200d_1f9b2	woman: medium-dark skin tone, bald
u1f469_1f3fe_200d_1f9b3	woman: medium-dark skin tone, white hair
u1f469_1f3fe_200d_1f9bc	woman in motorized wheelchair: medium-dark skin tone
u1f469_1f3fe_200d_1f9bd	woman in manual wheelchair: medium-dark skin tone
u1f469_1f3fe_200d_2695	woman health worker: medium-dark skin tone
u1f469_1f3fe_200d_2696	woman judge: medium-dark skin tone
u1f469_1f3fe_200d_2708	woman pilot: medium-dark skin tone
u1f469_1f3ff	woman: dark skin tone
u1f469_1f3ff_200d_1f33e	woman farmer: dark skin tone
u1f469_1f3ff_200d_1f373	woman cook: dark skin tone
u1f469_1f3ff_200d_1f393	woman student: dark skin tone
u1f469_1f3ff_200d_1f3a4	woman singer: dark skin tone
u1f469_1f3ff_200d_1f3a8	woman artist: dark skin tone
u1f469_1f3ff_200d_1f3eb	woman teacher: dark skin tone
u1f469_1f3ff_200d_1f3ed	woman factory worker: dark skin tone
u1f469_1f3ff_200d_1f4bb	woman technologist: dark skin tone
u1f469_1f3ff_200d_1f4bc	woman office worker: dark skin tone
u1f469_1f3ff_200d_1f527	woman mechanic: dark skin tone
u1f469_1f3ff_200d_1f52c	woman scientist: dark skin tone
u1f469_1f3ff_200d_1f680	woman astronaut: dark skin tone
u1f469_1f3ff_200d_1f692	woman firefighter: dark skin tone
u1f469_1f3ff_200d_1f91d_200d_1f468_1f3fb	woman and man holding hands: dark skin tone, light skin tone
u1f469_1f3ff_200d_1f91d_200d_1f468_1f3fc	woman and man holding hands: dark skin tone, medium-light skin tone
u1f469_1f3ff_200d_1f91d_200d_1f468_1f3fd	woman and man holding hands: dark skin tone, medium skin tone
u1f469_1f3ff_200d_1f91d_200d_1f468_1f3fe	woman and man holding hands: dark skin tone, medium-dark skin tone
u1f469_1f3ff_200d_1f91d_200d_1f469_1f3fb	women holding hands: dark skin tone, light skin tone
u1f469_1f3ff_200d_1f91d_200d_1f469_1f3fc	women holding hands: dark skin tone, medium-light skin tone
u1f469_1f3ff_200d_1f91d_200d_1f469_1f3fd	women holding hands: dark skin tone, medium skin tone
u1f469_1f3ff_200d_1f91d_200d_1f469_1f3fe	women holding hands: dark skin tone, medium-dark skin tone
u1f469_1f3ff_200d_1f9af	woman with probing cane: dark skin tone
u1f469_1f3ff_200d_1f9b0	woman: dark skin tone, red hair
u1f469_1f3ff_200d_1f9b1	woman: dark skin tone, curly hair
u1f469_1f3ff_200d_1f9b2	woman: dark skin tone, bald
u1f469_1f3ff_200d_1f9b3	woman: dark skin tone, white hair
u1f469_1f3ff_200d_1f9bc	woman in motorized wheelchair: dark skin tone
u1f469_1f3ff_200d_1f9bd	woman in manual wheelchair: dark skin tone
u1f469_1f3ff_200d_2695	woman health worker: dark skin tone
u1f469_1f3ff_200d_2696	woman judge: dark skin tone
u1f469_1f3ff_200d_2708	woman pilot: dark skin tone
u1f469_200d_1f33e	woman farmer
u1f469_200d_1f373	woman cook
u1f469_200d_1f393	woman student
u1f469_200d_1f3a4	woman singer
u1f469_200d_1f3a8	woman artist
u1f469_200d_1f3eb	woman teacher
u1f469_200d_1f3ed	woman factory worker
u1f469_200d_1f466	family: woman, boy
u1f469_200d_1f466_200d_1f466	family: woman, boy, boy
u1f469_200d_1f467	family: woman, girl
u1f469_200d_1f467_200d_1f466	family: woman, girl, boy
u1f469_200d_1f467_200d_1f467	family: woman, girl, girl
u1f469_200d_1f469_200d_1f466	family: woman, woman, boy
u1f469_200d_1f469_200d_1f466_200d_1f466	family: woman, woman, boy, boy
u1f469_200d_1f469_200d_1f467	family: woman, woman, girl
u1f469_200d_1f469_200d_1f467_200d_1f466	family: woman, woman, girl, boy
u1f469_200d_1f469_200d_1f467_200d_1f467	family: woman, woman, girl, girl
u1f469_200d_1f4bb	woman technologist
u1f469_200d_1f4bc	woman office worker
u1f469_200d_1f527	woman mechanic
u1f469_200d_1f52c	woman scientist
u1f469_200d_1f680	woman astronaut
u1f469_200d_1f692	woman firefighter
u1f469_200d_1f9af	woman with probing cane
u1f469_200d_1f9b0	woman: red hair
u1f469_200d_1f9b1	woman: curly hair
u1f469_200d_1f9b2	woman: bald
u1f469_200d_1f9b3	woman: white hair
u1f469_200d_1f9bc	woman in motorized wheelchair
u1f469_200d_1f9bd	woman in manual wheelchair
u1f469_200d_2695	woman health worker
